"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Sp110"	184.865097842164	0.778693049743646	0.152560522504746	1.01509832815503e-07	8.65847046283533e-07
"Sp140"	249.43566504026	0.653544366956279	0.170385867681012	4.61004684603002e-05	0.000235117905757239
"Sp100"	209.352694200138	0.19007343673791	0.174831431815522	0.246409653639235	0.363599980546019
"A630001G21Rik"	242.813301157024	0.383845174049533	0.140755056670284	0.00440615657663117	0.0132464420382803
"Cab39"	1727.41842152467	0.284085551633549	0.0972152337129713	0.00286851613608324	0.00915091000897212
"Itm2c"	1756.02794080029	0.668086629401278	0.0999594493702984	9.09345239408446e-12	1.33488957876882e-10
"4933407L21Rik"	5.01310416697309	0.229232822107362	0.532816494701907	0.244729818270656	0.361496702450162
"Gpr55"	218.033310411369	0.668571551866049	0.247163434845012	0.00228277134421741	0.00749550960635949
"Psmd1"	1429.41742503877	-0.358763144712886	0.111017877570589	0.000916109048390864	0.00339813469472747
"Htr2b"	6.26169499602017	1.79314501720756	0.970228476749704	0.00427871940219998	0.0128997185278305
"Armc9"	47.0217738897732	0.0301046944408999	0.239998104504313	0.888163636174044	0.925942063538836
"Gm28626"	235.089895540494	0.579256760738235	0.204664148469101	0.00201223380638095	0.00672990359622989
"B3gnt7"	2203.40246640012	0.654979462106764	0.195411517866007	0.000305223181085609	0.00127827828148071
"Ncl"	3751.42637954133	-0.090119027824506	0.110562411701121	0.401922059271616	0.528755576689668
"Ptma"	2764.81487365794	-0.887267956037364	0.0742058989614517	1.70927359138324e-33	1.12653464636217e-31
"Pde6d"	182.490651912103	-0.547031271466003	0.206717422145745	0.00397065157169608	0.0121127798428889
"Cops7b"	156.4397293871	-0.173769528756742	0.195116393906611	0.334104172896569	0.460071876066047
"Dis3l2"	197.481175389615	0.0565159938253484	0.161371436832261	0.713230020332151	0.80134965201818
"Alppl2"	5.98042259622966	0.466106395164856	0.645279521713009	0.103485938594554	0.184414106044595
"Eif4e2"	552.712399374553	-0.0852859769680766	0.10715411956729	0.414258688943657	0.540646279150107
"Efhd1"	2.93612334073447	3.46363819137441	3.0114421639435	0.00323601858087733	0.0101460847413187
"Gigyf2"	597.831350768586	-0.197014326240351	0.108815571096564	0.0631452818693004	0.123640976107332
"Kcnj13"	6.27028391663558	0.440861114995583	0.615070127373986	0.117382709939706	0.203892858210717
"Inpp5d"	2569.89807832794	0.0865966293871322	0.104981034632947	0.403534013875159	0.530494129283136
"Gm33517"	3.9241766527265	0.92689261534643	1.35162400494406	0.0277883467606921	0.0626755402025968
"Atg16l1"	426.36427293775	0.295414474181028	0.125773314478647	0.0151307523849391	0.0376677959489547
"Sag"	12.1372213336015	1.44335137237432	0.733385946977254	0.0036716658433707	0.0113220465516884
"Dgkd"	942.81829052878	0.165590078790783	0.127711048329371	0.180247014593711	0.286539640506675
"Gm19582"	27.2620304236354	0.294168662371937	0.327321922068236	0.251952215916482	0.370127638546521
"Usp40"	170.60435235585	-0.148411426917063	0.209561224279766	0.436229446424336	0.561446489777718
"Ugt1a7c"	399.848591754442	-0.223904780527154	0.120256914769768	0.0551161830731126	0.110630379399186
"Dnajb3"	17.320409314064	0.144382452042466	0.390896121919815	0.57748856823359	0.68802268400338
"Mroh2a"	196.878953302617	0.0223086836272005	0.198582930434396	0.903646098762699	0.936154514566511
"Hjurp"	332.405458087929	-0.21154023859445	0.223723003168221	0.292220062006763	0.415716244821144
"Glrp1"	9.32636804680128	0.351319879623378	0.529159233149834	0.191416573761861	0.299969642372736
"Arl4c"	267.811613341246	0.81918136295255	0.555701672070641	0.0197117922100581	0.0469863861293443
"Sh3bp4"	8.21401851172203	-0.138605148359469	0.423535570447288	0.578141681577767	0.68847159734128
"Agap1"	2010.76767787039	0.276620993893029	0.0948086562150545	0.002952878277176	0.00936628669113676
"4933400F21Rik"	8.16058668717866	1.0037943557785	1.20506987922205	0.0199973351991601	0.0475606264613952
"Cops8"	426.317819217084	0.240907102058093	0.105000459889774	0.0188001603184104	0.0451585289932735
"Mlph"	103.744278809108	0.374262139078738	0.24523501627871	0.081315461467947	0.151813733702699
"Lrrfip1"	7190.26530411983	0.77169651021835	0.0843427154026729	1.67202608490678e-20	5.3446313804045e-19
"Rbm44"	13.3690477748884	-3.52353170677715	0.642103900157094	4.48218918963164e-09	4.72458952832895e-08
"Ramp1"	906.889703798683	0.31819331643974	0.121430395830987	0.00682430319660448	0.0192869225895175
"Ube2f"	341.480107604335	0.0292285274267797	0.110699495397408	0.787686018800691	0.854808473636533
"Scly"	155.626002338826	-0.651141777054635	0.164942134661272	3.22927824493482e-05	0.000170266192328811
"Erfe"	9.15171953510633	-0.416423966887132	0.500427579098034	0.160187640987804	0.261216643348894
"Ilkap"	385.562169085609	-0.0648857304912327	0.123324409348237	0.583970211812979	0.693465624403604
"Hes6"	346.945056614916	0.393680121502328	0.131131220502553	0.00183500046596412	0.00621847759284846
"Per2"	654.19386230598	3.05797537586507	0.226325179005703	5.64849453765332e-43	5.4301993352207e-41
"Traf3ip1"	84.1788274696123	0.0534193823237683	0.234720611202511	0.799404670200486	0.863421871362005
"Asb1"	153.948139685893	-0.159688611053715	0.168504063583687	0.314499546171349	0.43899467219944
"Hdac4"	936.716058966219	0.423713118781205	0.145471668906241	0.00226980736009217	0.00745868848782793
"Ndufa10"	630.703750713354	-0.458061025370824	0.102019328858791	4.37953270188417e-06	2.72490049276355e-05
"Cops9"	316.930155956867	-0.323794491560191	0.134155572704522	0.0121958177342	0.0314958039889883
"Gpc1"	7.30548568045381	0.106716699119754	0.43237063896164	0.656703129027626	0.7546832830979
"Dusp28"	48.7713440223721	0.297565461540121	0.255232582603768	0.178868523052576	0.284950527753581
"5033417F24Rik"	7.0329865865896	-0.206425367234935	0.451067659573225	0.414793437484075	0.54094823403516
"Rnpepl1"	1183.25261086153	-0.176258327592655	0.0924468552172765	0.0523183959375135	0.105979564394336
"9430060I03Rik"	15.841283896506	-0.109223850454573	0.36064231638967	0.670178076518536	0.766106114114081
"Capn10"	102.693541022697	-0.150963971810631	0.197120272404199	0.405424950563313	0.532596672958237
"Gpr35"	211.221151014204	1.03095561111743	0.221102584592338	5.21015716154032e-07	3.87138224269262e-06
"Kif1a"	57.6097546899743	0.381483688525261	0.241586019518253	0.072876355548541	0.138887625882195
"Sned1"	12.3815585822972	-0.0568082725774282	0.39649021062112	0.819114945137075	0.877593739611416
"Mterf4"	60.9598601359421	-0.653313632112594	0.247742651524215	0.00311419720133029	0.00980259119059799
"Gm28535"	9.7050864228276	-1.89774089450974	0.777550408333616	0.00105420950242547	0.00384183138387574
"Pask"	93.5217702902251	-2.83669795087409	0.244367868081815	2.84809662458160e-32	1.73408397342382e-30
"Ppp1r7"	457.802023568071	-0.674437452344966	0.116361390657648	2.75188183430249e-09	2.9843563302283e-08
"Hdlbp"	3294.04167108356	-0.218623913857563	0.0845875014882545	0.00879356978283428	0.02388667585369
"Septin2"	2186.98223988719	-0.271392667221949	0.0845307162318069	0.00113415988707473	0.00409643172772246
"Farp2"	55.5432294744638	0.214866308026516	0.244189152719401	0.31650827128475	0.441268646455873
"Stk25"	792.525389592637	0.126908978307781	0.0867457781156897	0.137735373547773	0.231417146673038
"Bok"	31.1350541163907	-1.66506658499722	0.374017203543501	9.49143925973958e-07	6.76463446906524e-06
"Thap4"	204.215598181631	0.393802844747659	0.147445316843889	0.00512354870395013	0.0150700928752488
"Atg4b"	337.733059361294	0.101185795288821	0.126169301817252	0.405630780989388	0.532757592781748
"Dtymk"	255.431376213878	-1.48415307554614	0.177787316340768	9.75139421522165e-18	2.5137364200771e-16
"Ing5"	339.970995945887	0.477171886514131	0.153270958256094	0.00104858853504185	0.00382299772142717
"D2hgdh"	128.726109913977	-0.765719107690526	0.183372372989869	9.33800911200604e-06	5.47435967474137e-05
"Fam174a"	440.224893786485	-0.180220755178242	0.127686608477392	0.144211632114469	0.240183656143754
"St8sia4"	85.270909531924	-0.261736693716878	0.273296778820909	0.259149230161218	0.37868366363901
"Macir"	649.552994090505	-0.0954692075826729	0.105072917316177	0.35151281030516	0.478242333198223
"Ppip5k2"	372.656208775813	-0.438839522386964	0.127033928533747	0.000354057454958638	0.00146646537709788
"Gin1"	67.7913907727548	-0.249972018012935	0.222136452286316	0.210149398642984	0.32180419911407
"Pam"	75.9331548893932	-0.729720166953632	0.247993827795724	0.00105435525778351	0.00384183138387574
"Pign"	349.752053750118	-0.160139847093551	0.14050905082171	0.235508713184315	0.350998298959629
"Relch"	465.558943307431	0.71408475274005	0.141157630008629	1.44141832946205e-07	1.1921070349613e-06
"Tnfrsf11a"	282.092704943012	0.674102028710444	0.137031647187966	3.33460799027069e-07	2.55460142382271e-06
"Zcchc2"	702.554770272851	0.653490536104228	0.098793931667234	1.50387060118659e-11	2.14125718338215e-10
"Phlpp1"	174.923433837265	0.512986024595714	0.212149183293795	0.00775977560317272	0.0215220153714027
"Bcl2"	14.1276531525876	2.1476843773905	0.721788152168886	0.000237609294992646	0.00102375658687862
"Kdsr"	253.509667209979	0.247323892002463	0.133871362430925	0.055114214218594	0.110630379399186
"Vps4b"	1161.42374154324	-0.014665505722296	0.0778869924966885	0.846528485799451	0.897042368592059
"Serpinb12"	11.771259882809	-0.0690566557100929	0.378430046826306	0.785349410054424	0.853158060510985
"Dsel"	86.9180726274844	0.0903003328017984	0.210868887407889	0.639245438460076	0.7401423685729
"Tsn"	814.73850098394	-0.636971363465156	0.0957427235389229	1.29679190362724e-11	1.85883198203787e-10
"Nifk"	361.099813653058	0.103706186278876	0.169087220517841	0.516820865212786	0.635880637279704
"Clasp1"	355.310159779772	-0.530955424540104	0.159331486060484	0.00044977853435607	0.00180731248908759
"Ralb"	1136.80579642818	-0.106153377952274	0.0895731705634568	0.22816441472257	0.342809660005027
"Tmem185b"	394.201196244038	0.40350291766895	0.113896978514908	0.000267175073801513	0.0011368054887275
"Epb41l5"	22.3699361976628	-0.194149628770791	0.333362767986322	0.447464845865844	0.572243000524173
"Ptpn4"	104.125746624794	0.0651848391499495	0.187264490496487	0.709629151841632	0.798426463872501
"Tmem177"	40.1147568404464	-0.833268185541004	0.345297296229908	0.0038191248546473	0.0117073436565621
"Tmem37"	4.58069274537939	0.350143141247138	0.561098349315396	0.173283796701557	0.278237677335943
"Dbi"	1017.76266359631	-0.830911966773523	0.08500662402551	4.41801677247393e-23	1.64690269541841e-21
"3110009E18Rik"	10.5336905208699	-0.20525468511504	0.412838413254415	0.436343951894352	0.561446489777718
"Steap3"	68.9773968544354	-1.02273126684992	0.244097828229333	5.59490970797926e-06	3.41300169495338e-05
"Marco"	3186.37476639987	-2.44620426535696	0.211872394053043	8.97096238758766e-32	5.23756735560255e-30
"Insig2"	194.11059355651	-0.061252122528799	0.142235494043329	0.652782699310094	0.751528866682772
"Ccdc93"	536.15344145111	0.0580979185661753	0.117238502948133	0.611489287537856	0.716648003866903
"Ddx18"	294.358012125158	0.29304141490912	0.154146099447	0.04543231573159	0.0946154003526923
"Actr3"	3924.50400669912	-0.0201796503808341	0.0631220346658697	0.740629276853407	0.819176983896856
"Slc35f5"	289.746419198887	-0.247926854881644	0.123876956529272	0.0386402873625451	0.0826869814589961
"Mgat5"	406.0709358726	-0.193941273093993	0.135824562456784	0.137773354068121	0.231450545935488
"Tmem163"	5.11934987221298	0.16672922937586	0.46991748221665	0.465928887574445	0.588663323179931
"Ccnt2"	511.719982458387	0.203403696855064	0.125964313633823	0.0952141023102818	0.172706984927801
"Rab3gap1"	469.047051023263	-0.253386725030503	0.113010877503528	0.0212880694742049	0.0501638880016926
"Zranb3"	101.815219563764	-1.50515664096249	0.205129711318001	2.68042558433484e-14	5.1848595342368e-13
"Rpl28"	1629.93964002332	-0.159943149996132	0.0982333259786966	0.0974742156581895	0.176006965316426
"R3hdm1"	593.02170918219	0.0363750350928352	0.105303253071076	0.724154450783995	0.80794404953963
"Ubxn4"	1508.85622920354	0.278189337839236	0.0895517394177254	0.00161845044591788	0.00558378505167458
"Mcm6"	863.31925856527	-2.71764283149907	0.134713603228481	1.57583212969753e-91	1.67904913419272e-88
"Dars"	561.442369593128	-0.739585670472969	0.114638369066464	3.95619333413743e-11	5.33585316142206e-10
"Cxcr4"	841.586465873511	-0.339843339741246	0.188688318841721	0.0522447244316828	0.105880654078855
"Cd55"	10.8227440226112	0.915486988016934	0.930504580804447	0.0274676087861116	0.0620935017572883
"Pfkfb2"	272.138127008133	0.126307781367029	0.124032554623473	0.293772417594537	0.417213610059286
"Yod1"	87.1104485267049	0.0376877033122342	0.208705147052642	0.844712960242536	0.895712382622414
"AA986860"	14.9593245303037	0.858360152290147	0.597646191002868	0.0219091947870556	0.0513060374628741
"Fcmr"	8.50886142004793	0.358391784207103	0.591182904878795	0.154070505785415	0.253304035871456
"Mapkapk2"	1906.62603725298	0.3564197519896	0.0950550901729909	0.000131440708114087	0.000603014314297352
"Dyrk3"	16.463922074062	-0.333085929231997	0.405443435642195	0.234809824808839	0.350171412308042
"Eif2d"	232.938456808172	-0.555224748188755	0.147388422555967	8.29363458757555e-05	0.000400311105461461
"Rassf5"	2545.9790316332	0.678917367818444	0.101471563479671	8.22715348310963e-12	1.21049924551254e-10
"Ikbke"	44.9753336997348	0.28953423971708	0.269785736423666	0.207350850542909	0.318575820120359
"Srgap2"	690.268172568121	-0.23844850697534	0.185104923122276	0.170518730981223	0.274694783208506
"Fam72a"	14.5455331506737	-1.90520024683216	0.537296280104264	3.51072731161008e-05	0.000184118783454662
"Ctse"	6.01175076726614	0.874403384408768	0.883381406631411	0.0302350951868416	0.067372939536242
"Rab7b"	413.719421565555	0.821226924771502	0.254871790481913	0.000297058139844654	0.00124858164893285
"Slc26a9"	3.17341458632584	0.0503720699153326	0.486514366537399	0.751462878593151	0.826909230520899
"Pm20d1"	5.47967083761917	0.186577612644044	0.482560119163307	0.408167592539089	0.534990347330066
"Slc41a1"	462.589021865911	0.504687995969847	0.156377659618798	0.000662844656638737	0.00255814421363806
"Rab29"	384.621641580608	0.114451721453812	0.12492043281508	0.345420463205579	0.472155873695374
"Nucks1"	1131.4041177429	-1.11770114730213	0.101273394248865	5.35784181445757e-29	2.72929742787468e-27
"Elk4"	320.423203816124	0.372534166912137	0.151990212816461	0.00991292487039395	0.0264717329559016
"Mfsd4a"	89.4691309159733	0.289184181834841	0.202225609367196	0.118144773400991	0.204965952877214
"Cdk18"	6.67688942915759	-0.137113886649128	0.43343552413792	0.574912160371154	0.685967420913174
"Klhdc8a"	17.2537935295036	1.17136796340529	0.629975198066683	0.0056996040652509	0.0165437315728259
"Nuak2"	692.76638703242	1.09039123008882	0.261514765652039	4.27829428622472e-06	2.67100931365572e-05
"Tmcc2"	30.1352673457439	0.239294522926154	0.324967622602471	0.346409610967736	0.473196419324515
"Dstyk"	355.08760758062	0.417213926731991	0.113586935756421	0.000156871327126969	0.000704268535338984
"6030442K20Rik"	4.71626244017854	-0.115903065381887	0.44759554310387	0.616243214872735	0.719898195099387
"Rbbp5"	412.403725269242	-0.474489875360556	0.151590326961892	0.00102985191057418	0.00376757840589455
"Tmem81"	55.3231908740519	0.0266434247281123	0.254755816865233	0.90547472700195	0.937193974536078
"Mdm4"	980.567078373962	0.15098214512041	0.100494007413387	0.125239591560117	0.214394620121524
"Pik3c2b"	54.4007337237648	-0.490385129620215	0.275114291419357	0.0377039443659423	0.0810902031789516
"Ppp1r15b"	3349.1916407354	0.494528814215764	0.0907925139418289	2.90572630543109e-08	2.68832247042271e-07
"Plekha6"	61.445816026342	-0.467351653237286	0.247570456265462	0.0319836628101079	0.0706658221341006
"Snrpe"	289.845624401325	-0.699451681959167	0.14155220274314	2.8805720863019e-07	2.24716258056474e-06
"Zc3h11a"	1666.45389209691	0.240211732380121	0.0737014263615199	0.000979014506726506	0.00359703433419687
"Zbed6"	499.057514493263	0.668110329270437	0.178584892379278	6.57723591645719e-05	0.000325325100301051
"Lax1"	6.50030892889358	0.469987297955165	0.647689676408284	0.101434282976368	0.181496157558797
"Atp2b4"	156.873669791185	1.69155890730807	0.269241725463714	2.79092604114523e-11	3.83453677729981e-10
"Btg2"	2146.92849474358	0.442852017292681	0.684679097944237	0.078220634216699	0.147164365670205
"Ppfia4"	142.227664610328	0.917694551324786	0.27881174312966	0.000196263427409503	0.000860865928939248
"Tmem183a"	373.501775497849	0.0734560053919267	0.120765626634549	0.53158129066904	0.647762793897061
"Cyb5r1"	293.112230143235	-0.266738472688073	0.137995748196872	0.0441647232722146	0.0923601818381642
"Adipor1"	2208.60984080659	0.327416052522567	0.120597761903493	0.00513110898316186	0.0150853896203053
"Klhl12"	18.8410111349377	-1.09964793347923	0.48275005929529	0.00315439139044065	0.00991446615491006
"Rabif"	240.203952906759	0.170830983789095	0.134319295634032	0.188227154646653	0.29671710014944
"Kdm5b"	130.995686486975	0.996650959793246	0.280756455971846	6.61155302635384e-05	0.000326517253746466
"Syt2"	9.39792964647812	0.635677213820857	0.848293012610884	0.0449981654149632	0.0938565743313797
"Ppp1r12b"	1871.65676754065	0.0206750724127801	0.0848471819757275	0.811924922006426	0.872669136917801
"Ube2t"	70.8468809720874	-2.65434063228986	0.379434441772609	2.20879078567781e-13	3.87401906525054e-12
"Ptprv"	19.6434569539998	-0.167603063409734	0.368878725460204	0.521860007752651	0.639729612578633
