SRR7457551,SRR7457552,SRR7457553,SRR7457554,SRR7457555,SRR7457556,SRR7457557,SRR7457558,SRR7457559
0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0
603,553,265,144,145,199,252,196,277
567,529,378,318,341,436,309,237,334
0,0,1,2,1,0,0,0,0
598,609,554,434,604,742,464,345,488
172,148,177,124,161,177,118,81,142
2513,2141,1933,1780,2782,2525,1533,1269,1839
1754,1345,861,846,1144,1069,1003,866,1279
152,112,89,44,78,84,53,58,89
8,4,10,7,14,6,7,9,8
84,86,47,37,55,54,40,34,49
0,0,0,0,0,0,0,0,0
548,471,332,336,389,354,405,352,447
0,0,0,0,0,0,0,0,0
0,0,1,4,0,0,1,2,0
0,0,0,0,0,0,0,3,0
1,1,5,4,4,5,6,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
704,626,323,318,403,377,355,305,415
0,0,0,0,0,0,0,0,0
436,357,346,261,365,376,317,294,321
889,793,612,523,611,644,518,428,604
191,165,105,142,119,140,133,130,133
5573,5030,5070,3801,5521,6426,4400,3480,5074
48,62,38,30,38,36,25,18,29
65,53,22,13,32,31,28,16,35
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
17,13,38,20,35,31,9,9,15
334,304,225,214,306,248,210,150,244
121,107,110,97,134,109,85,82,92
2262,2389,1216,852,1207,1367,806,650,878
1054,1605,2538,1209,1995,2198,685,534,643
2,5,1,0,2,0,1,1,1
0,0,0,1,3,0,0,0,0
754,724,647,603,828,746,677,507,683
223,204,52,66,74,73,120,67,131
0,0,0,0,0,0,0,0,1
127,131,122,100,196,127,107,92,100
1,0,0,0,0,1,0,0,0
0,1,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
529,480,407,309,406,437,275,205,330
5,3,3,7,5,6,6,6,7
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0
2,2,2,6,2,1,17,5,2
450,397,367,290,386,371,249,261,377
130,114,57,46,65,56,60,33,45
437,422,315,287,371,391,287,278,394
1281,1226,972,777,989,1004,758,530,888
1813,1533,1247,1411,1822,1552,1296,1048,1521
454,450,242,201,306,280,191,159,223
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
32,18,10,18,17,23,22,26,20
172,151,119,119,177,156,152,121,189
411,423,351,320,518,487,318,277,389
780,679,734,697,1042,811,549,433,653
364,386,141,159,173,152,159,142,174
247,226,52,58,82,58,79,62,72
617,516,75,78,89,78,113,73,125
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0
2041,1928,1266,1143,1757,1558,1122,1093,1458
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
114,130,1,4,5,6,20,9,19
394,410,206,233,280,241,231,172,273
1387,1487,943,729,1032,999,836,652,908
219,239,120,78,121,129,100,54,110
64,71,82,51,38,43,77,48,75
205,245,33,42,50,50,61,34,91
60,57,23,21,29,24,47,43,59
347,286,176,167,234,218,177,183,195
687,653,489,455,611,597,482,383,516
2556,2632,2008,1579,2363,2472,1569,1196,1776
0,1,2,1,0,1,0,1,0
69,76,100,42,69,72,38,29,43
411,345,343,463,727,533,355,344,422
1,2,1,4,1,1,5,1,4
103,88,27,38,43,40,31,41,53
59,62,37,26,29,26,27,33,38
0,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0
12,9,20,9,14,11,7,6,13
203,193,205,184,320,250,164,111,145
2,4,4,10,3,6,3,4,5
11,14,14,9,11,18,11,9,6
4,8,4,5,13,8,5,6,11
1452,1224,1401,1187,1847,1566,1144,872,1373
1566,1341,1140,1025,1400,1257,979,742,1121
0,3,2,3,3,1,1,2,2
5175,3986,3968,4809,6222,5437,5079,4025,5660
0,0,0,0,0,0,0,0,0
0,0,5,4,0,0,1,1,0
1272,1163,811,662,937,875,682,568,748
8,4,6,5,6,10,6,6,6
639,633,479,356,464,568,382,313,400
1005,895,660,504,695,729,471,410,525
37,20,19,22,27,26,25,15,26
611,569,394,487,587,522,542,511,720
1,0,1,0,0,0,0,0,0
149,149,146,85,89,121,97,69,117
250,209,66,96,102,65,114,83,110
5,3,3,5,8,3,2,0,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1044,878,582,547,683,588,712,602,814
2,1,5,3,2,2,2,3,4
1,0,0,0,1,0,0,0,0
11,6,13,8,17,8,9,11,14
317,268,196,190,228,235,177,144,196
20,23,10,11,20,15,8,8,11
3,6,13,12,8,0,5,25,3
0,0,0,0,0,1,0,0,0
206,146,198,119,179,248,131,106,158
684,602,400,357,518,582,414,316,421
1011,742,860,846,1175,1100,772,623,884
0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
193,153,131,68,123,125,92,66,121
186,152,125,95,112,154,77,67,118
512,492,468,270,378,510,326,231,392
0,0,0,0,0,0,0,0,1
45,34,55,50,68,77,57,56,67
1,0,1,1,0,3,1,3,1
1447,1141,1126,1204,1729,1544,1224,1003,1377
2309,2567,1668,1020,1406,1956,818,691,844
256,269,276,166,228,240,128,89,146
0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,0,1,1,2,4,1
0,0,0,0,0,0,0,0,0
840,673,418,512,614,596,460,391,549
62,50,42,8,6,29,26,20,25
0,0,0,0,0,0,0,0,0
938,789,616,598,823,773,704,619,764
3971,2669,1721,1819,2725,2259,2612,2270,3322
0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
932,968,400,243,368,438,316,203,374
148,95,189,197,348,295,267,163,383
114,102,61,48,66,79,63,48,56
503,426,406,302,596,575,340,301,441
135,110,108,112,169,142,117,84,147
79,59,26,34,92,82,52,34,45
1,0,0,0,0,0,0,0,0
6,7,2,0,3,2,3,0,9
0,0,1,0,0,0,0,0,0
703,625,323,411,421,434,575,433,749
1,1,0,0,0,0,3,2,0
19,17,27,34,37,19,26,22,20
141,144,83,74,111,91,77,64,111
0,0,0,0,0,0,0,0,0
0,1,0,0,1,2,0,4,0
115,99,48,46,46,53,34,44,44
635,569,552,426,637,599,455,383,502
203,208,60,133,158,72,132,113,148
0,0,0,0,0,0,0,0,0
248,214,134,135,175,197,157,113,188
0,1,0,0,0,2,0,1,0
250,223,189,149,280,244,144,158,191
1495,1567,786,652,892,1027,782,713,883
1172,1152,836,552,815,912,490,369,534
5,3,0,1,0,0,1,0,0
767,577,646,467,578,707,566,466,702
64,62,40,23,36,42,30,47,58
150,106,83,50,81,51,98,90,122
0,1,0,1,2,0,0,0,0
17,19,145,139,200,118,19,19,36
747,761,664,592,733,701,472,367,506
451,381,179,183,248,248,168,185,191
17,17,12,3,3,2,8,4,13
1867,1567,607,976,1061,906,1111,1041,1512
63,68,13,9,8,7,11,7,11
0,0,0,0,1,0,0,0,1
465,501,237,391,356,286,355,295,381
41,33,36,31,46,36,35,36,45
5990,4909,3969,3220,4612,4497,3354,2549,4476
731,661,674,439,774,872,501,394,599
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0
243,185,151,162,233,213,196,166,240
0,0,0,0,0,0,0,0,0
1,0,1,4,2,0,1,5,1
89,74,31,27,43,41,22,28,39
935,822,576,428,612,648,489,397,557
0,0,2,1,0,0,0,0,0
0,0,1,0,1,0,0,4,0
0,0,0,0,0,0,0,0,0
1724,1646,1527,1150,1453,1950,1249,969,1467
0,0,0,0,0,0,0,0,0
7,1,7,1,1,4,0,0,6
2318,1650,2869,2650,4439,3791,1833,1298,2006
9,3,1,4,4,12,1,4,4
11,40,10,4,2,3,10,6,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
42,39,30,23,32,35,13,15,25
0,0,0,0,0,0,0,0,0
8,2,1,2,2,7,6,3,4
14,14,13,6,5,15,18,6,20
466,390,332,258,320,356,336,263,388
0,0,2,2,2,2,0,0,0
179,159,124,117,166,121,107,103,105
1,0,1,1,0,0,1,2,0
74,64,61,75,146,96,51,52,58
996,774,866,731,1313,1241,704,510,767
506,348,352,494,562,529,367,341,511
0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0
7,7,4,6,3,4,1,6,3
127,103,46,48,43,76,74,47,72
461,378,240,292,275,299,327,273,422
2096,2069,1712,1241,1677,2039,1397,1115,1561
1651,1334,985,989,1588,1331,910,807,1255
2,1,0,0,5,1,0,1,1
779,691,428,429,535,454,485,364,634
8,8,7,8,8,15,11,8,10
196,167,183,114,137,162,102,67,124
205,120,233,192,253,281,156,163,223
447,242,297,313,401,373,310,351,427
80,57,95,45,85,126,42,35,48
0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,0
4,4,0,4,7,2,1,1,2
6,4,1,1,5,6,2,0,3
874,643,555,526,939,748,483,429,630
573,549,278,242,311,302,301,284,346
359,340,260,146,232,237,175,137,214
23,12,3,6,4,7,6,8,8
220,203,105,76,114,130,82,74,118
334,303,186,166,220,194,192,170,236
27,28,14,9,25,18,14,16,23
151,136,124,116,108,137,127,105,120
280,208,235,196,273,280,197,188,233
87,99,44,35,77,34,50,46,50
0,0,0,0,0,0,0,0,0
298,271,196,132,235,227,175,141,222
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
5863,5190,3530,3250,4652,4423,3249,2930,3985
289,259,166,119,187,188,118,93,141
12,5,14,11,12,11,13,7,19
0,0,0,0,0,0,0,0,0
635,600,347,379,481,499,466,317,479
191,178,181,113,176,159,103,86,146
946,777,614,540,670,771,631,495,818
31,33,17,26,16,13,32,14,31
2024,1912,1513,1346,1938,1804,1203,1024,1475
17,7,5,10,19,20,13,13,10
24,12,8,10,7,16,10,7,19
483,404,282,261,350,308,273,193,288
262,237,149,128,101,142,164,132,200
1,0,0,0,0,0,0,0,0
93,73,48,39,50,50,37,26,47
14,17,15,13,28,16,13,5,5
2190,1828,1569,1437,2068,1883,1536,1165,1758
4088,3657,3137,2626,3867,3710,2582,2092,2869
11759,8126,5895,3355,18558,18263,7159,7364,8280
187,138,307,235,472,428,107,80,123
332,317,340,233,261,396,263,212,338
2097,1580,1966,1774,2776,2518,1622,1486,2028
9,3,10,3,14,16,12,14,15
422,539,93,115,149,117,131,96,122
187,206,194,140,217,260,82,109,124
3,1,6,0,8,5,1,0,1
71,71,52,54,84,72,49,39,42
0,0,0,1,0,0,0,0,0
403,376,414,314,484,416,289,277,361
0,0,0,1,0,0,0,0,0
228,124,569,250,481,534,344,276,454
113,72,69,54,88,85,73,64,101
0,7,2,2,1,2,5,1,5
0,0,0,0,0,0,0,0,0
457,500,618,422,580,698,411,300,602
1,2,2,3,1,2,2,0,1
293,287,284,163,248,310,195,119,225
0,0,2,2,2,3,1,2,3
0,0,2,1,1,5,1,4,1
4,4,7,4,3,4,1,0,7
312,360,124,162,170,180,181,115,163
202,254,78,75,83,99,78,58,98
5,10,11,5,6,11,7,5,8
440,385,182,131,149,186,175,172,264
1,5,2,0,3,2,0,3,0
13,7,2,2,3,3,6,3,2
452,445,288,217,302,350,283,253,339
1426,1619,587,675,775,785,698,551,794
1,1,1,1,1,1,0,0,0
3257,2868,3305,2106,2850,3888,2024,1777,2446
117,100,183,107,117,169,59,48,80
1,0,1,1,1,2,0,1,0
143,127,88,61,88,80,54,38,57
222,239,150,93,129,126,89,92,101
911,799,697,555,702,803,566,397,666
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
280,250,139,190,218,176,166,146,182
2,2,1,0,0,1,4,0,2
27,22,9,16,29,9,14,11,14
0,0,1,6,0,0,0,7,0
1,0,4,2,1,0,0,2,0
509,528,130,136,163,140,156,104,166
5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0
651,609,324,258,307,375,398,299,358
0,1,0,0,7,2,0,3,1
3935,3493,2518,2500,3542,3103,2572,2097,3089
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
773,657,450,394,571,614,439,367,496
34,26,78,29,58,54,32,17,25
0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0
38,25,24,11,25,27,10,5,10
273,219,100,144,141,198,116,116,146
847,765,549,431,623,602,421,360,498
188,195,179,120,201,159,135,99,134
75,83,29,40,44,35,33,30,34
1,0,1,2,5,3,0,0,0
362,358,389,466,767,544,423,342,519
1,1,2,0,1,2,0,1,4
0,0,0,1,0,0,1,0,0
3,3,2,0,3,3,1,0,2
56,49,60,54,102,89,175,87,170
82,69,10,17,18,5,17,9,8
416,354,138,150,176,142,191,139,209
8,10,7,5,3,3,2,3,5
1200,1186,835,572,789,1002,442,344,567
336,240,148,149,290,188,185,133,247
2,1,0,0,1,2,0,0,0
13779,13999,9300,7223,10708,10769,7299,5751,8273
19,10,14,7,12,10,10,7,8
708,645,510,529,646,596,463,386,543
561,454,270,270,361,422,396,305,437
414,317,135,210,229,198,267,211,292
7,12,18,10,25,10,13,9,14
1149,853,545,520,569,717,798,461,892
1,1,0,2,0,0,4,3,1
0,0,0,0,0,0,0,2,0
1345,1216,828,780,1201,1138,828,640,854
262,265,153,132,251,245,163,98,163
0,0,0,0,0,0,0,0,0
4,0,2,1,4,2,4,1,10
478,334,232,355,352,383,483,480,527
0,1,1,0,4,1,0,2,0
690,576,609,432,673,732,466,347,510
28,43,25,20,43,42,21,16,26
613,481,419,421,537,538,490,409,523
584,544,240,219,305,301,205,225,360
1042,968,509,366,445,626,541,429,652
0,0,1,0,0,0,0,0,0
2322,2139,1962,1922,2476,2685,1980,1549,2358
2495,2695,2353,1744,2680,2891,1240,1179,1378
568,561,414,382,606,559,387,361,456
0,0,1,3,0,0,0,3,0
361,342,519,408,434,532,333,287,301
0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0
244,244,291,192,365,369,110,108,116
67,59,22,18,28,32,36,28,29
662,703,384,243,350,480,278,210,303
600,489,503,467,755,633,491,397,625
0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
4,8,7,1,0,6,2,3,4
0,0,0,0,0,0,0,0,0
46,56,23,10,29,30,35,22,29
1108,949,1130,897,1247,1232,672,558,761
133,88,60,39,54,44,48,37,52
609,544,455,334,565,527,394,281,433
0,0,0,0,0,0,0,0,0
1,2,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,1,4,0,1,0,0
2,4,4,3,4,2,3,0,8
0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0
0,0,0,1,4,3,0,0,0
1313,1124,999,708,1064,1293,724,588,923
2148,2149,1337,1700,2013,1509,2032,1594,2540
327,358,377,194,264,412,175,117,265
0,0,2,0,0,0,1,0,0
3,6,3,2,1,4,4,0,4
0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
557,485,597,388,716,740,270,222,276
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0
1,1,2,0,1,2,0,0,0
666,606,436,432,567,487,462,355,525
299,262,250,172,191,269,213,169,277
0,0,1,1,0,2,0,0,1
2922,2640,1588,1478,1615,1849,1964,1409,2092
0,0,0,0,0,0,0,0,0
1106,930,554,583,767,663,707,568,845
0,1,1,0,0,5,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7,4,22,12,8,6,11,13,7
822,772,613,505,717,659,490,419,576
525,459,368,396,524,445,295,233,378
7,7,3,3,2,1,3,5,3
0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,2,0
0,1,1,1,1,0,3,3,2
0,0,0,1,0,0,2,0,0
2781,2046,2408,2580,3241,2893,3462,2873,4216
1,2,2,1,0,0,1,0,0
1112,881,1043,883,1049,1153,1457,1157,1612
1416,1266,763,803,1024,952,1080,791,1162
12,7,9,6,3,3,5,5,6
0,0,0,0,0,1,0,0,0
13,11,14,10,30,15,5,11,19
943,880,498,505,562,567,452,302,506
47,57,36,41,47,41,40,31,38
0,0,0,2,2,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,20,19,0,0,2,34,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,4,9,0,0,1,18,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2443,2185,1578,1467,2002,1890,1471,1267,1777
70,55,38,26,49,56,44,18,42
5,2,1,3,10,3,2,0,2
7853,6948,6316,5849,8240,7664,6229,4789,7792
6,5,6,7,11,5,6,6,5
2964,4254,1595,1889,1814,1633,1384,1216,1401
216,173,188,122,200,190,109,112,158
4,1,7,6,3,8,3,2,3
2,0,1,2,5,0,2,0,0
189,143,178,117,168,222,181,121,269
308,282,157,129,170,212,131,107,140
326,302,410,234,307,400,199,158,204
47,31,15,19,42,28,13,11,7
0,0,0,0,0,0,0,0,0
842,754,577,561,650,747,642,492,717
0,0,0,3,2,1,0,0,4
490,456,442,351,562,486,331,263,467
2,0,3,5,3,3,1,1,0
3367,3029,3531,3345,4920,4418,2947,2378,3876
0,0,0,0,0,0,0,0,0
23,20,30,8,13,30,6,10,15
7400,5603,8426,6697,9333,11063,7504,6056,9670
1,0,0,1,0,3,1,0,1
3302,2996,4066,3050,4383,4674,2029,1627,2203
14,13,16,16,33,33,9,6,15
2,1,3,1,2,0,1,0,0
583,567,648,411,685,811,415,333,505
34,65,60,69,58,42,50,86,59
109,109,142,66,80,207,85,57,77
268,266,275,224,346,368,200,144,212
199,214,183,148,189,207,131,149,196
1168,1042,918,911,1098,1158,1054,766,1310
208,181,154,118,207,194,98,92,180
153,128,39,53,52,75,79,75,92
229,186,171,121,141,204,204,135,194
13,10,8,7,11,8,7,11,11
602,607,343,266,416,381,297,259,326
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,0,1,0,1,0,1,5,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,2,0
1786,1439,1984,1273,1596,2154,1041,750,1465
187,187,130,81,140,156,91,26,70
201,204,77,82,114,66,84,51,58
4393,3961,3152,2836,4146,4065,2803,2082,3525
1,1,0,0,0,0,0,0,2
220,172,138,138,225,170,156,144,239
297,241,309,236,333,391,159,123,209
0,0,0,0,0,0,0,0,0
1945,1454,2338,1927,3143,2827,1962,1602,2559
820,870,464,485,521,538,473,381,635
18,28,44,24,21,31,8,17,24
569,566,281,250,361,355,259,181,328
22,28,29,22,56,41,8,12,21
3,6,8,5,13,9,3,2,3
0,0,0,0,0,0,0,0,0
86,87,59,25,74,45,27,28,60
471,457,389,312,484,511,312,248,411
114,114,84,45,87,74,57,57,78
1472,1315,948,809,1241,1239,923,710,1158
0,1,1,0,2,1,0,0,0
635,581,380,276,453,431,334,272,397
0,0,0,0,0,0,0,1,0
31,45,53,50,76,50,35,37,37
346,539,1594,1036,1730,1405,291,318,321
336,331,53,37,60,55,48,39,61
0,0,3,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
213,158,192,89,173,189,183,122,178
2,0,0,0,3,1,2,0,2
86,88,66,63,71,75,58,40,68
1776,1632,1325,1431,1999,1729,1324,1036,1532
116,128,10,15,10,13,36,19,34
1825,1751,213,212,344,234,329,231,373
0,0,3,2,0,0,2,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
19,29,239,173,202,197,11,14,6
654,636,273,198,320,354,292,191,333
304,268,290,286,713,428,704,615,819
280,193,199,244,371,273,228,152,244
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,2,0,0,0,2,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
2,2,0,2,0,1,0,0,0
7857,6744,4707,4721,6615,5701,5266,4412,5882
659,578,721,436,764,925,580,429,596
219,174,151,144,190,180,223,172,229
0,0,0,0,1,0,0,1,1
3,1,5,1,10,17,3,3,2
1,0,5,1,2,1,2,0,0
4493,3622,5640,5756,9444,8056,4285,3660,4374
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,0,5,0,1,1,1
0,0,0,0,0,0,0,0,0
182,176,121,111,126,134,88,94,122
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6,2,6,2,5,3,3,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,0,2,0
211,188,71,71,86,65,105,88,126
0,0,0,0,1,0,0,0,0
3762,3235,3028,3231,4574,3572,3315,2943,3923
1122,1099,434,360,480,534,472,342,498
2107,1783,2696,1775,3101,3334,1747,1282,2131
0,0,0,0,0,0,0,1,0
448,376,347,343,604,544,290,231,344
8,12,0,0,4,6,4,3,4
2,2,0,0,3,1,1,0,1
0,0,1,0,0,0,0,0,0
796,716,992,749,1077,1252,511,410,532
2969,2438,2566,1869,2809,3015,2152,1605,2496
1643,1410,1344,1075,1463,1671,1031,700,1142
770,728,544,475,611,597,503,353,537
5,7,4,6,12,7,1,6,4
0,0,0,0,0,0,0,0,0
0,0,3,1,0,0,1,4,0
247,221,192,179,227,216,165,138,165
748,687,332,325,489,428,326,276,395
1,0,1,0,0,0,1,0,0
1179,1211,996,582,830,1252,663,503,740
1864,1779,1377,1125,1374,1518,1082,924,1210
26,14,15,12,12,14,13,8,16
459,413,281,336,437,398,315,253,308
1201,1271,1352,866,1340,1502,780,657,1017
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1115,1092,1361,914,1512,1506,810,619,974
2,6,5,8,6,9,3,5,4
2001,2064,1025,771,815,1115,840,565,1009
3,1,4,5,6,5,3,4,4
405,367,183,171,202,236,271,199,286
370,291,303,212,324,330,213,172,257
288,224,198,155,193,214,245,206,271
503,398,495,406,663,613,448,357,535
0,0,1,2,0,0,0,3,0
238,175,175,111,195,196,150,120,166
1327,1350,891,585,1045,954,592,509,727
78,54,79,30,48,92,66,49,74
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
3,7,27,18,44,48,5,0,7
0,3,0,0,1,0,3,2,0
124,105,69,61,43,88,91,74,91
